"module": executable file not found in $PATH
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 44151ms | tok/sec: 11,874 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00333 (34.5%) | loss: 3.152371 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,064 | mfu: 39.7% | epoch: 1 | remaining: 196s    
step 00334 (34.6%) | loss: 3.151021 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,976 | mfu: 39.3% | epoch: 1 | remaining: 196s    
step 00335 (34.7%) | loss: 3.148523 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,220 | mfu: 39.6% | epoch: 1 | remaining: 196s    
step 00336 (34.8%) | loss: 3.150440 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,652 | mfu: 39.7% | epoch: 1 | remaining: 195s    
step 00337 (34.9%) | loss: 3.154553 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,044 | mfu: 39.4% | epoch: 1 | remaining: 195s    
step 00338 (35.0%) | loss: 3.152962 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,993 | mfu: 39.9% | epoch: 1 | remaining: 195s    
step 00339 (35.1%) | loss: 3.153245 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,595 | mfu: 39.7% | epoch: 1 | remaining: 194s    
step 00340 (35.2%) | loss: 3.154615 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,184 | mfu: 39.4% | epoch: 1 | remaining: 194s    
step 00341 (35.3%) | loss: 3.158004 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,222 | mfu: 39.4% | epoch: 1 | remaining: 194s    
step 00342 (35.4%) | loss: 3.158073 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,670 | mfu: 40.0% | epoch: 1 | remaining: 193s    
step 00343 (35.5%) | loss: 3.152726 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,650 | mfu: 39.4% | epoch: 1 | remaining: 193s    
step 00344 (35.6%) | loss: 3.151898 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,712 | mfu: 39.5% | epoch: 1 | remaining: 193s    
step 00345 (35.7%) | loss: 3.156637 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,281 | mfu: 39.7% | epoch: 1 | remaining: 192s    
step 00346 (35.8%) | loss: 3.152071 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,813 | mfu: 39.4% | epoch: 1 | remaining: 192s    
step 00347 (36.0%) | loss: 3.147339 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,577 | mfu: 39.7% | epoch: 1 | remaining: 192s    
step 00348 (36.1%) | loss: 3.144924 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,122 | mfu: 39.9% | epoch: 1 | remaining: 191s    
step 00349 (36.2%) | loss: 3.145814 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,237 | mfu: 39.7% | epoch: 1 | remaining: 191s    
step 00350 (36.3%) | loss: 3.145642 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,309 | mfu: 39.8% | epoch: 1 | remaining: 191s    
step 00351 (36.4%) | loss: 3.144907 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,367 | mfu: 39.4% | epoch: 1 | remaining: 191s    
step 00352 (36.5%) | loss: 3.142987 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,790 | mfu: 39.5% | epoch: 1 | remaining: 190s    
step 00353 (36.6%) | loss: 3.142425 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,344 | mfu: 39.6% | epoch: 1 | remaining: 190s    
step 00354 (36.7%) | loss: 3.137499 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,685 | mfu: 39.5% | epoch: 1 | remaining: 190s    
step 00355 (36.8%) | loss: 3.131677 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,351 | mfu: 39.7% | epoch: 1 | remaining: 189s    
step 00356 (36.9%) | loss: 3.134639 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,620 | mfu: 39.5% | epoch: 1 | remaining: 189s    
step 00357 (37.0%) | loss: 3.137935 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,058 | mfu: 39.4% | epoch: 1 | remaining: 189s    
step 00358 (37.1%) | loss: 3.139794 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,577 | mfu: 39.8% | epoch: 1 | remaining: 188s    
step 00359 (37.2%) | loss: 3.140993 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,078 | mfu: 39.5% | epoch: 1 | remaining: 188s    
step 00360 (37.3%) | loss: 3.139049 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,724 | mfu: 39.9% | epoch: 1 | remaining: 188s    
step 00361 (37.4%) | loss: 3.138079 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,509 | mfu: 39.4% | epoch: 1 | remaining: 187s    
step 00362 (37.6%) | loss: 3.132974 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,035 | mfu: 39.6% | epoch: 1 | remaining: 187s    
step 00363 (37.7%) | loss: 3.134190 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,048 | mfu: 39.6% | epoch: 1 | remaining: 187s    
step 00364 (37.8%) | loss: 3.130740 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,783 | mfu: 39.7% | epoch: 1 | remaining: 186s    
step 00365 (37.9%) | loss: 3.130108 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,726 | mfu: 39.3% | epoch: 1 | remaining: 186s    
step 00366 (38.0%) | loss: 3.126873 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,326 | mfu: 39.6% | epoch: 1 | remaining: 186s    
step 00367 (38.1%) | loss: 3.129126 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,384 | mfu: 39.9% | epoch: 1 | remaining: 185s    
step 00368 (38.2%) | loss: 3.128619 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,434 | mfu: 39.7% | epoch: 1 | remaining: 185s    
step 00369 (38.3%) | loss: 3.128498 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,872 | mfu: 39.5% | epoch: 1 | remaining: 185s    
step 00370 (38.4%) | loss: 3.124527 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,323 | mfu: 40.0% | epoch: 1 | remaining: 184s    
step 00371 (38.5%) | loss: 3.123052 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,234 | mfu: 39.2% | epoch: 1 | remaining: 184s    
step 00372 (38.6%) | loss: 3.125751 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,250 | mfu: 39.4% | epoch: 1 | remaining: 184s    
step 00373 (38.7%) | loss: 3.125202 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,384 | mfu: 39.7% | epoch: 1 | remaining: 183s    
step 00374 (38.8%) | loss: 3.119078 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,778 | mfu: 39.7% | epoch: 1 | remaining: 183s    
step 00375 (38.9%) | loss: 3.117452 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,296 | mfu: 39.7% | epoch: 1 | remaining: 183s    
step 00376 (39.0%) | loss: 3.117981 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,335 | mfu: 39.6% | epoch: 1 | remaining: 183s    
step 00377 (39.2%) | loss: 3.116397 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,036 | mfu: 39.6% | epoch: 1 | remaining: 182s    
step 00378 (39.3%) | loss: 3.116440 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,147 | mfu: 39.4% | epoch: 1 | remaining: 182s    
step 00379 (39.4%) | loss: 3.114154 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,788 | mfu: 39.9% | epoch: 1 | remaining: 182s    
step 00380 (39.5%) | loss: 3.108213 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,423 | mfu: 39.7% | epoch: 1 | remaining: 181s    
step 00381 (39.6%) | loss: 3.110626 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,799 | mfu: 39.5% | epoch: 1 | remaining: 181s    
step 00382 (39.7%) | loss: 3.107855 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,603 | mfu: 39.4% | epoch: 1 | remaining: 181s    
step 00383 (39.8%) | loss: 3.106911 | lrm: 1.00 | dt: 319ms | tok/sec: 1,640,972 | mfu: 39.6% | epoch: 1 | remaining: 180s    
step 00384 (39.9%) | loss: 3.108054 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,991 | mfu: 39.4% | epoch: 1 | remaining: 180s    
step 00385 (40.0%) | loss: 3.110744 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,341 | mfu: 39.5% | epoch: 1 | remaining: 180s    
step 00386 (40.1%) | loss: 3.113473 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,316 | mfu: 40.0% | epoch: 1 | remaining: 179s    
step 00387 (40.2%) | loss: 3.112335 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,738 | mfu: 39.5% | epoch: 1 | remaining: 179s    
step 00388 (40.3%) | loss: 3.110223 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,669 | mfu: 39.5% | epoch: 1 | remaining: 179s    
step 00389 (40.4%) | loss: 3.110655 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,221 | mfu: 39.8% | epoch: 1 | remaining: 178s    
step 00390 (40.5%) | loss: 3.110799 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,404 | mfu: 39.6% | epoch: 1 | remaining: 178s    
step 00391 (40.6%) | loss: 3.108696 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,698 | mfu: 39.4% | epoch: 1 | remaining: 178s    
step 00392 (40.8%) | loss: 3.104340 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,734 | mfu: 39.6% | epoch: 1 | remaining: 177s    
step 00393 (40.9%) | loss: 3.104707 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,107 | mfu: 39.4% | epoch: 1 | remaining: 177s    
step 00394 (41.0%) | loss: 3.101032 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,253 | mfu: 39.6% | epoch: 1 | remaining: 177s    
step 00395 (41.1%) | loss: 3.095829 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,839 | mfu: 39.6% | epoch: 1 | remaining: 176s    
step 00396 (41.2%) | loss: 3.089848 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,639 | mfu: 39.9% | epoch: 1 | remaining: 176s    
step 00397 (41.3%) | loss: 3.092718 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,278 | mfu: 39.7% | epoch: 1 | remaining: 176s    
step 00398 (41.4%) | loss: 3.094449 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,984 | mfu: 39.5% | epoch: 1 | remaining: 176s    
step 00399 (41.5%) | loss: 3.086699 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,053 | mfu: 39.7% | epoch: 1 | remaining: 175s    
step 00400 (41.6%) | loss: 3.085485 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,531 | mfu: 39.7% | epoch: 1 | remaining: 175s    
step 00401 (41.7%) | loss: 3.080343 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,559 | mfu: 39.3% | epoch: 1 | remaining: 175s    
step 00402 (41.8%) | loss: 3.080238 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,107 | mfu: 39.6% | epoch: 1 | remaining: 174s    
step 00403 (41.9%) | loss: 3.078602 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,430 | mfu: 39.7% | epoch: 1 | remaining: 174s    
step 00404 (42.0%) | loss: 3.077754 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,510 | mfu: 39.5% | epoch: 1 | remaining: 174s    
step 00405 (42.1%) | loss: 3.079097 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,221 | mfu: 39.4% | epoch: 1 | remaining: 173s    
step 00406 (42.2%) | loss: 3.083240 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,589 | mfu: 39.8% | epoch: 1 | remaining: 173s    
step 00407 (42.4%) | loss: 3.085620 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,163 | mfu: 39.7% | epoch: 1 | remaining: 173s    
step 00408 (42.5%) | loss: 3.078398 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,290 | mfu: 39.6% | epoch: 1 | remaining: 172s    
step 00409 (42.6%) | loss: 3.080098 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,257 | mfu: 39.1% | epoch: 1 | remaining: 172s    
step 00410 (42.7%) | loss: 3.085586 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,308 | mfu: 39.8% | epoch: 1 | remaining: 172s    
step 00411 (42.8%) | loss: 3.091142 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,731 | mfu: 39.9% | epoch: 1 | remaining: 171s    
step 00412 (42.9%) | loss: 3.088390 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,263 | mfu: 39.4% | epoch: 1 | remaining: 171s    
step 00413 (43.0%) | loss: 3.091103 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,133 | mfu: 39.7% | epoch: 1 | remaining: 171s    
step 00414 (43.1%) | loss: 3.089289 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,781 | mfu: 39.8% | epoch: 1 | remaining: 170s    
step 00415 (43.2%) | loss: 3.087100 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,704 | mfu: 39.6% | epoch: 1 | remaining: 170s    
step 00416 (43.3%) | loss: 3.088472 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,275 | mfu: 39.4% | epoch: 1 | remaining: 170s    
step 00417 (43.4%) | loss: 3.090427 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,129 | mfu: 39.8% | epoch: 1 | remaining: 169s    
step 00418 (43.5%) | loss: 3.089811 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,576 | mfu: 39.6% | epoch: 1 | remaining: 169s    
step 00419 (43.6%) | loss: 3.082436 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,520 | mfu: 39.7% | epoch: 1 | remaining: 169s    
step 00420 (43.7%) | loss: 3.080976 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,005 | mfu: 39.5% | epoch: 1 | remaining: 168s    
step 00421 (43.8%) | loss: 3.077161 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,991 | mfu: 39.6% | epoch: 1 | remaining: 168s    
step 00422 (44.0%) | loss: 3.076485 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,583 | mfu: 39.4% | epoch: 1 | remaining: 168s    
step 00423 (44.1%) | loss: 3.082529 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,027 | mfu: 39.5% | epoch: 1 | remaining: 168s    
step 00424 (44.2%) | loss: 3.083550 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,810 | mfu: 39.6% | epoch: 1 | remaining: 167s    
step 00425 (44.3%) | loss: 3.084297 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,516 | mfu: 39.6% | epoch: 1 | remaining: 167s    
step 00426 (44.4%) | loss: 3.079528 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,948 | mfu: 39.7% | epoch: 1 | remaining: 167s    
step 00427 (44.5%) | loss: 3.079576 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,551 | mfu: 39.6% | epoch: 1 | remaining: 166s    
step 00428 (44.6%) | loss: 3.076785 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,929 | mfu: 39.6% | epoch: 1 | remaining: 166s    
step 00429 (44.7%) | loss: 3.070892 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,050 | mfu: 39.4% | epoch: 1 | remaining: 166s    
step 00430 (44.8%) | loss: 3.072896 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,990 | mfu: 39.5% | epoch: 1 | remaining: 165s    
step 00431 (44.9%) | loss: 3.072822 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,626 | mfu: 39.7% | epoch: 1 | remaining: 165s    
step 00432 (45.0%) | loss: 3.071677 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,736 | mfu: 39.4% | epoch: 1 | remaining: 165s    
step 00433 (45.1%) | loss: 3.068991 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,642 | mfu: 40.0% | epoch: 1 | remaining: 164s    
step 00434 (45.2%) | loss: 3.073462 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,191 | mfu: 39.5% | epoch: 1 | remaining: 164s    
step 00435 (45.3%) | loss: 3.069725 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,262 | mfu: 39.8% | epoch: 1 | remaining: 164s    
step 00436 (45.4%) | loss: 3.072531 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,679 | mfu: 39.7% | epoch: 1 | remaining: 163s    
step 00437 (45.6%) | loss: 3.077108 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,465 | mfu: 39.6% | epoch: 1 | remaining: 163s    
step 00438 (45.7%) | loss: 3.078128 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,932 | mfu: 39.3% | epoch: 1 | remaining: 163s    
step 00439 (45.8%) | loss: 3.079226 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,526 | mfu: 39.7% | epoch: 1 | remaining: 162s    
step 00440 (45.9%) | loss: 3.077470 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,448 | mfu: 39.6% | epoch: 1 | remaining: 162s    
step 00441 (46.0%) | loss: 3.085792 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,626 | mfu: 39.5% | epoch: 1 | remaining: 162s    
step 00442 (46.1%) | loss: 3.087138 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,185 | mfu: 39.5% | epoch: 1 | remaining: 161s    
step 00443 (46.2%) | loss: 3.081007 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,754 | mfu: 39.7% | epoch: 1 | remaining: 161s    
step 00444 (46.3%) | loss: 3.084148 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,797 | mfu: 39.6% | epoch: 1 | remaining: 161s    
step 00445 (46.4%) | loss: 3.083936 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,289 | mfu: 39.4% | epoch: 1 | remaining: 160s    
step 00446 (46.5%) | loss: 3.081874 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,278 | mfu: 39.5% | epoch: 1 | remaining: 160s    
step 00447 (46.6%) | loss: 3.075027 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,329 | mfu: 39.9% | epoch: 1 | remaining: 160s    
step 00448 (46.7%) | loss: 3.073894 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,408 | mfu: 39.9% | epoch: 1 | remaining: 160s    
step 00449 (46.8%) | loss: 3.073148 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,686 | mfu: 39.3% | epoch: 1 | remaining: 159s    
step 00450 (46.9%) | loss: 3.071153 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,771 | mfu: 39.5% | epoch: 1 | remaining: 159s    
step 00451 (47.0%) | loss: 3.069128 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,395 | mfu: 39.7% | epoch: 1 | remaining: 159s    
step 00452 (47.2%) | loss: 3.064440 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,094 | mfu: 39.9% | epoch: 1 | remaining: 158s    
step 00453 (47.3%) | loss: 3.066729 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,467 | mfu: 39.3% | epoch: 1 | remaining: 158s    
step 00454 (47.4%) | loss: 3.062545 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,246 | mfu: 39.7% | epoch: 1 | remaining: 158s    
step 00455 (47.5%) | loss: 3.064937 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,211 | mfu: 39.5% | epoch: 1 | remaining: 157s    
step 00456 (47.6%) | loss: 3.066603 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,204 | mfu: 39.2% | epoch: 1 | remaining: 157s    
step 00457 (47.7%) | loss: 3.066386 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,748 | mfu: 39.4% | epoch: 1 | remaining: 157s    
step 00458 (47.8%) | loss: 3.065032 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,053 | mfu: 39.8% | epoch: 1 | remaining: 156s    
step 00459 (47.9%) | loss: 3.064759 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,414 | mfu: 39.0% | epoch: 1 | remaining: 156s    
step 00460 (48.0%) | loss: 3.062423 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,573 | mfu: 39.3% | epoch: 1 | remaining: 156s    
step 00461 (48.1%) | loss: 3.060824 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,910 | mfu: 39.3% | epoch: 1 | remaining: 155s    
step 00462 (48.2%) | loss: 3.059541 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,940 | mfu: 39.5% | epoch: 1 | remaining: 155s    
step 00463 (48.3%) | loss: 3.057611 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,330 | mfu: 39.3% | epoch: 1 | remaining: 155s    
step 00464 (48.4%) | loss: 3.060625 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,236 | mfu: 39.3% | epoch: 1 | remaining: 154s    
step 00465 (48.5%) | loss: 3.056037 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,434 | mfu: 39.4% | epoch: 1 | remaining: 154s    
step 00466 (48.7%) | loss: 3.055935 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,221 | mfu: 39.6% | epoch: 1 | remaining: 154s    
step 00467 (48.8%) | loss: 3.052163 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,059 | mfu: 39.9% | epoch: 1 | remaining: 153s    
step 00468 (48.9%) | loss: 3.052808 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,230 | mfu: 39.3% | epoch: 1 | remaining: 153s    
step 00469 (49.0%) | loss: 3.048276 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,293 | mfu: 39.7% | epoch: 1 | remaining: 153s    
step 00470 (49.1%) | loss: 3.040527 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,739 | mfu: 39.6% | epoch: 1 | remaining: 152s    
step 00471 (49.2%) | loss: 3.039489 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,108 | mfu: 39.6% | epoch: 1 | remaining: 152s    
step 00472 (49.3%) | loss: 3.040815 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,711 | mfu: 39.6% | epoch: 1 | remaining: 152s    
step 00473 (49.4%) | loss: 3.043397 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,721 | mfu: 39.9% | epoch: 1 | remaining: 151s    
step 00474 (49.5%) | loss: 3.044867 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,636 | mfu: 39.3% | epoch: 1 | remaining: 151s    
step 00475 (49.6%) | loss: 3.047318 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,225 | mfu: 39.8% | epoch: 1 | remaining: 151s    
step 00476 (49.7%) | loss: 3.054447 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,991 | mfu: 39.7% | epoch: 1 | remaining: 151s    
step 00477 (49.8%) | loss: 3.050060 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,249 | mfu: 39.2% | epoch: 1 | remaining: 150s    
step 00478 (49.9%) | loss: 3.050447 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,754 | mfu: 39.8% | epoch: 1 | remaining: 150s    
step 00479 (50.0%) | loss: 3.047207 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,710 | mfu: 39.5% | epoch: 1 | remaining: 150s    
step 00480 (50.1%) | loss: 3.046486 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,031 | mfu: 39.4% | epoch: 1 | remaining: 149s    
step 00481 (50.2%) | loss: 3.046989 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,652 | mfu: 39.4% | epoch: 1 | remaining: 149s    
step 00482 (50.4%) | loss: 3.045868 | lrm: 0.99 | dt: 320ms | tok/sec: 1,638,729 | mfu: 39.6% | epoch: 1 | remaining: 149s    
step 00483 (50.5%) | loss: 3.047084 | lrm: 0.99 | dt: 320ms | tok/sec: 1,637,335 | mfu: 39.6% | epoch: 1 | remaining: 148s    
step 00484 (50.6%) | loss: 3.045782 | lrm: 0.99 | dt: 325ms | tok/sec: 1,614,043 | mfu: 39.0% | epoch: 1 | remaining: 148s    
step 00485 (50.7%) | loss: 3.042815 | lrm: 0.99 | dt: 319ms | tok/sec: 1,644,931 | mfu: 39.7% | epoch: 1 | remaining: 148s    
step 00486 (50.8%) | loss: 3.040192 | lrm: 0.98 | dt: 319ms | tok/sec: 1,644,761 | mfu: 39.7% | epoch: 1 | remaining: 147s    
step 00487 (50.9%) | loss: 3.037219 | lrm: 0.98 | dt: 324ms | tok/sec: 1,619,459 | mfu: 39.1% | epoch: 1 | remaining: 147s    
step 00488 (51.0%) | loss: 3.036777 | lrm: 0.98 | dt: 322ms | tok/sec: 1,626,212 | mfu: 39.3% | epoch: 1 | remaining: 147s    
step 00489 (51.1%) | loss: 3.034904 | lrm: 0.98 | dt: 322ms | tok/sec: 1,628,611 | mfu: 39.3% | epoch: 1 | remaining: 146s    
step 00490 (51.2%) | loss: 3.035536 | lrm: 0.98 | dt: 323ms | tok/sec: 1,622,028 | mfu: 39.2% | epoch: 1 | remaining: 146s    
step 00491 (51.3%) | loss: 3.032962 | lrm: 0.97 | dt: 320ms | tok/sec: 1,638,208 | mfu: 39.6% | epoch: 1 | remaining: 146s    
step 00492 (51.4%) | loss: 3.039347 | lrm: 0.97 | dt: 320ms | tok/sec: 1,640,237 | mfu: 39.6% | epoch: 1 | remaining: 145s    
step 00493 (51.5%) | loss: 3.044243 | lrm: 0.97 | dt: 323ms | tok/sec: 1,621,319 | mfu: 39.2% | epoch: 1 | remaining: 145s    
step 00494 (51.6%) | loss: 3.045988 | lrm: 0.97 | dt: 319ms | tok/sec: 1,642,647 | mfu: 39.7% | epoch: 1 | remaining: 145s    
step 00495 (51.7%) | loss: 3.044312 | lrm: 0.97 | dt: 318ms | tok/sec: 1,648,191 | mfu: 39.8% | epoch: 1 | remaining: 144s    
step 00496 (51.9%) | loss: 3.042831 | lrm: 0.96 | dt: 319ms | tok/sec: 1,641,276 | mfu: 39.7% | epoch: 1 | remaining: 144s    
step 00497 (52.0%) | loss: 3.042456 | lrm: 0.96 | dt: 323ms | tok/sec: 1,624,978 | mfu: 39.3% | epoch: 1 | remaining: 144s    
step 00498 (52.1%) | loss: 3.040337 | lrm: 0.96 | dt: 320ms | tok/sec: 1,640,276 | mfu: 39.6% | epoch: 1 | remaining: 143s    
step 00499 (52.2%) | loss: 3.042987 | lrm: 0.96 | dt: 318ms | tok/sec: 1,649,965 | mfu: 39.9% | epoch: 1 | remaining: 143s    
step 00500 (52.3%) | loss: 3.047942 | lrm: 0.95 | dt: 322ms | tok/sec: 1,629,423 | mfu: 39.4% | epoch: 1 | remaining: 143s    
